step,train_loss,val_loss,lr,wall_dt_s,wall_cum_s,tokens_step,tokens_cum,h_mean,hY_mean,xi_mean,rX,rP,c_log_mean,c_lin_mean,leak_warnings,sched_t_start,sched_t_end
9300,,1.015442,1.22239640e-04,,22771.760934,49152,457162752,2.6906800861859086,,nan,0.0,0.0,3.6711862944066525,0.0029826757436168805,0,1.0,22.52544068948727
9400,0.948389,,1.21648051e-04,493.281685,23017.240220,49152,462077952,2.7227420584982345,,nan,0.0,0.0,3.6625942308455706,0.002982439216520305,0,1.0,22.781936467985876
9400,,0.990557,1.21648051e-04,,23017.240220,49152,462077952,2.7230984323140617,,nan,0.0,0.0,3.6622165963053703,0.002982433004945051,0,1.0,22.784787458512493
9500,,1.098620,1.21146312e-04,,23264.217574,49152,466993152,2.7520608136197877,,nan,0.0,0.0,3.658110713586211,0.002982414063012584,0,1.0,23.0164865089583
9600,1.106028,,1.20734934e-04,492.342920,23509.583141,49152,471908352,2.77951089288635,,nan,0.0,0.0,3.6557121984660625,0.00298236589491907,0,1.0,23.236087143090803
9600,,1.073106,1.20734934e-04,,23509.583141,49152,471908352,2.7799650503730047,,nan,0.0,0.0,3.655765963718295,0.002982367355418347,0,1.0,23.239720402984034
9700,,1.315513,1.20414335e-04,,23755.773044,49152,476823552,2.7828165385073174,,nan,0.0,0.0,3.6615087166428566,0.0029824500098740714,0,1.0,23.26253230805854
9800,1.157203,,1.20184840e-04,491.904756,24001.487897,49152,481738752,2.805353865267938,,nan,0.0,0.0,3.6544217094779015,0.0029823054667375004,0,1.0,23.4428309221435
9800,,1.123884,1.20184840e-04,,24001.487897,49152,481738752,2.8052674317743227,,nan,0.0,0.0,3.654265969991684,0.002982298531449601,0,1.0,23.44213945419458
9900,,0.934827,1.20046683e-04,,24246.294753,49152,486653952,2.8104724903288782,,nan,0.0,0.0,3.643261445686221,0.0029820035539458445,0,1.0,23.483779922631026
10000,1.314509,,1.20000005e-04,490.478254,24491.966151,49152,491569152,2.8400993591369406,,nan,0.0,0.0,3.6363523229956627,0.0029819872287895066,0,1.0,23.720794873095524
10000,,1.223577,1.20000005e-04,,24491.966151,49152,491569152,2.8416199415144283,,nan,0.0,0.0,3.6355613376945257,0.0029819639506349915,0,1.0,23.732959532115427
